Start,End,Speaker,Text
0:26:38,0:26:39,SPEAKER_01,¿Este?
0:26:40,0:26:43,SPEAKER_02,"¿Qué pasó, Jenny? ¿Pregúntale?"
0:26:44,0:26:48,SPEAKER_00,"¿Hay que apretar la cara o hay que dejar de comer bola? Todo este, sí."
0:26:49,0:26:53,SPEAKER_01,Así que se acaban con el pase de modelos y me cuentan el final de esta historia. Estoy intrigada.
0:26:54,0:27:10,SPEAKER_00,"¿Cómo sigue la historia, pizza? We try to get out Zoey and they still catch us. And then we get/got punished. Really, you get punished? Yeah! That's what they do in prison -- in juvy �Cómo sabes tú eso?"
0:27:11,0:27:13,SPEAKER_02,He was ___ when he was 15...
0:27:14,0:27:28,SPEAKER_00,"And then they call our parents, and... entonces nos llevaron a la cárcel y nos llamaron a sus padres porque son menores de edad. And then we had problems with our moms, so we couldn't play. So we have to stay there for like 7 years"
0:27:29,0:27:36,SPEAKER_02,"¿En la cárcel? Sí, en la cárcel. ¿7 años? ¿Pero qué edad van a tener 7 años?"
0:27:37,0:27:43,SPEAKER_00,"So, I'm the police officer... �Cómo es? La policía Chloe."
0:27:43,0:28:21,SPEAKER_02,"Me dicen Kelsey y Kaylee que van a estar en la cárcel 7 años. Porque su mamá se enfadó, no la vino a buscar. Eso es muy triste, voy a llorar. Con esta historia. ¿Cuál es el mensaje de la historia? Tiene que haber un mensaje, algo que están enseñando. Ustedes son las autoras. ¿Soto, quieres ser el primero? You want to be arrested están robando!? Deberían tener una consecuencia."
0:28:20,0:28:26,SPEAKER_00,La tienda. Yo voy a la tienda y les voy a tomar una foto. ¿Pueden salir?
0:28:27,0:28:33,SPEAKER_02,"No me creo que tu mamá te dejara allí 7 años, por muy enfadada que estuviera. Se moriría de pena."
0:28:36,0:28:55,SPEAKER_00,"¿Algo que pasa? ¿Dónde está? ¿Te dibujaste? ¿Puedo leer esto? Ok, chicos, voy a volver a que me sigan contando."
0:28:56,0:29:09,SPEAKER_02,"Me encanta la historia. Veo el mensaje, me da un poco de pena, pero bueno, tendrá que sobrevivir. Vamos a pasar a este otro grupo. A ver quién tenemos aquí. Tenemos... Perdón que me mato."
0:29:11,0:29:19,SPEAKER_00,"¿Qué tal vamos, chicas? Hola, ¿nueva estudiante?"
0:29:21,0:29:33,SPEAKER_02,"Estuviste la semana, la vez pasada, pero no te hizo tanto. ¿Cómo es su nombre? ¿Ivani? Novani, sí, es verdad. Novani, yo no sé si tengo esto de tus papás, a ver."
0:29:37,0:29:40,SPEAKER_00,No. ¿Este te lo mandé?
0:29:41,0:30:07,SPEAKER_02,"No te lo mandé. Este permiso creo que le dije a tu mamá que le iba a mandar y luego no lo mandé. ¿Se lo puedes hacer a tus papás? Y tienen que firmar, mira, tienen que poner aquí sus iniciales, si están de acuerdo en que lo grabe, yo les expliqué por teléfono. Y luego, segundo, eso es uno, y otro es firmar, dos cosas. ¿Y lo traes mañana? Sí, Novani, porque como tú entraste un poquito más tarde, no te di esto. Es el permiso para que podamos ver tu trabajo para el programa, ¿ok?"
0:30:08,0:30:22,SPEAKER_00,"Ponlo en tu mochila, anda, cariño. Que no se pierdan, mi amor."
0:30:23,0:30:36,SPEAKER_00,¿Tienes algo para ponerle? Cuéntame qué están haciendo.
0:30:37,0:31:35,SPEAKER_02,"¿Cuál es tu historia, Novani, esta? Oye, ¿saben que los muñequitos se pueden poner de pie? Porque van a estar como en una cajita. Ya, como el tuyo está tridimensional, creo que es el primero que veo. ¿Kelsey, verdad? No, ¿cómo es? Marin. Marin. Las confundo. Aquí tenemos a Novani, tenemos a Marin y tenemos a... keisha. Me olvido después de no verlos tanto tiempo. Y Keisha. A ver, Marin, me encanta que lo estás haciendo como en el espacio, ¿ves? Porque lo vamos a hacer en una cajita. Está bien, Keisha lo ha hecho plano, porque cuando lo hacíamos antes era plano, pero ahora, si quieren, lo pueden hacer como de pie. Novani le está poniendo de pie también, ¿no? Como sentadito, lo está poniendo como tridimensional. Como el mío. Mhm, Y sin embargo Keisha está bien, Keisha ha escogido hacerlo plano."
0:31:36,0:31:44,SPEAKER_00,"Más o menos. Alright. Oye, yo entiendo inglés también, me gusta hablarles en español."
0:31:46,0:31:57,SPEAKER_02,"Alright. Marin, cuéntame tu historia. Cuéntame tu historia. ¿Dónde está tu historia? ¿Es esta? ¿Esta?"
0:32:00,0:32:01,SPEAKER_01,Alright.
0:32:02,0:32:03,SPEAKER_00,El carácter es Jesse.
0:32:04,0:32:25,SPEAKER_02,"Jesse Apple. ¿Quién es Jesse? ¿Es esta? ¿Esa es Jesse? ¿Y qué pasó? ¿Le has quitado la cabeza? Le quiero hacer una foto, ¿puedo? ¿Me puedo hacer una fotito? ¿Me vas a poner la cabeza primero? Pues le saco ya. Y de los tuyos, ¿le puedo hacer una foto? Novani, no te importa que los muevas."
0:32:27,0:32:28,SPEAKER_01,¡Guau!
0:32:29,0:32:36,SPEAKER_00,Novani. ¿Qué van a hacer con estos muñequitos? ¿Cuál es la historia? ¿Tienen una historia las tres?
0:32:37,0:32:38,SPEAKER_02,¿Juntas?
0:32:41,0:32:48,SPEAKER_00,"¿No? ¿Diferentes? Yo tengo una historia con Novani. ¿Tú tienes una historia con qué? No, aquí está."
0:32:48,0:33:11,SPEAKER_02,"Novani y... noami, Noami. ¿O Con Noami? ¿Noami dónde está? No, ella se fue a aparecer. Ah, sí, la vi salir. Entonces Keisha y Noemi y Noami han hecho una misma historia. ¿Me cuentas de qué es Keisha? Es de nuestro... �Cómo es que se dice?"
0:33:12,0:33:20,SPEAKER_00,"Nuestra pijamada, pero mi mamá no me dejó. ¿Qué es? Es de nuestra pijamada, pero mi mamá no me dejó. Pero un día sí."
0:33:22,0:33:34,SPEAKER_02,"¿Hacer como una fiesta de pijamas? ¿Un sleepover o algo así? Aha ok, entonces la mamá no les dejó y... pero tú estás haciendo como un corazón grande, ¿no?"
0:33:37,0:33:45,SPEAKER_02,Cuéntame. ¿Qué es esto de tu historia de corazón? ¿Qué es de corazón?
0:33:46,0:33:49,SPEAKER_00,El corazón de una persona. ¿El corazón de una persona?
0:33:50,0:33:56,SPEAKER_02,¿Y cuál es el mensaje en tu historia? ¿Tiene un mensaje que quieres decir con tu historia como autora?
0:34:03,0:34:05,SPEAKER_00,¿No tenemos una historia?
0:34:27,0:34:30,SPEAKER_02,[s] Nosotros hicimos un video. Para la escuela
0:34:35,0:34:37,SPEAKER_00,"¿En la escuela, para llevar a la escuela o en la escuela?"
0:34:38,0:34:42,SPEAKER_02,"¿Mientras estaban en la escuela, en vez de ir a clase, fueron a hacer un video?"
0:34:43,0:34:44,SPEAKER_00,"[s] No, aquí en el programa."
0:34:45,0:34:47,SPEAKER_02,"Ah, durante nuestro programa hicieron un video."
0:34:53,0:34:55,SPEAKER_00,"¿Me lo dices en la realidad, que ya hicieron el video?"
0:34:56,0:35:07,SPEAKER_02,"De su fiesta de pijamas. Ah, ya lo hicieron. Esto es extra, el corazón. Solo estás haciéndolo por fan. No. Ok, ok, ahora entiendo."
0:35:16,0:35:21,SPEAKER_00,"[m] A ver, les queda un poquito ahí, Jordani. Alright..."
0:35:22,0:35:26,SPEAKER_02,¿Quién me falta aquí? Jordani...
